,qinst,qinst_ac,qr,qsim,qsim_ac
277,0.2261152783276395,51.9561170769393,89.47445904442637,0.24586630305208684,55.149164145722146
278,0.20908293101040418,50.17975987053304,89.08759562932772,0.2155369874492026,50.57705749757261
279,0.1982661444876763,50.0323086044861,88.43170583162818,0.20384356414680693,50.19671367795872
280,0.2201006592330024,51.97764472463217,87.4056733551039,0.2058250971121828,50.62272280318395
281,0.21889295113240131,55.05038673775648,85.99693322407522,0.22311692332452304,53.69569580233574
282,0.19960502172713826,58.31285557319973,84.1489329372706,0.20967524716522037,56.624377297326205
283,0.4390250722430126,57.73986071610237,82.15939755508067,0.29305837556008907,58.34968371816805
284,0.6459850792010936,55.66796936922174,80.70037585611881,0.555912951896833,56.78765588183141
285,0.5359666097334789,50.96041538991844,79.46777920545523,0.6177699598642534,53.621882746629176
286,0.3891369347720222,45.13256217434795,77.76359303856424,0.4559228566374109,47.992358197382806
287,0.30258054925675565,40.970717421889645,75.37613416681131,0.34233835766864934,42.865994260355464
288,0.2471968457800619,37.75100973805498,72.33084828677819,0.27310349515782933,39.358976200146564
289,0.2421763620478409,36.71999377797718,68.97195118740379,0.24029621248472965,36.94410100959098
290,0.22551760124316347,37.117881822074615,65.68715841802263,0.23671529497960414,36.89252682551386
291,0.20310064939985734,38.12265174295251,62.57990486266148,0.21378280889941098,37.61082440071805
292,0.2559722107743189,40.00642494741042,59.76405116260988,0.22214629987068665,38.89199972060743
293,0.28530809724884926,40.66396006600923,57.40912420254622,0.27586617425653975,40.650997960269684
294,0.5433962327404418,42.44999079559316,55.66322241323088,0.389264168347442,41.17595843746858
295,1.7222580127948106,55.75465407580685,55.97003718716014,1.0496449706709254,47.76211561475466
296,1.5888193743289716,65.2808298989724,59.085755347699866,1.8199967676200397,61.93676285514722
297,0.9868157543679041,63.36545261685396,61.33583994363797,1.2716002697287772,64.98961005967104
298,0.715435365550859,61.02973842735723,62.00576155618375,0.8240396255717841,61.74798720234162
299,0.5557096846688114,63.67860577815893,60.963898867011295,0.6347656850531437,61.96396318062421
300,0.41269942061856324,65.59025201423961,58.83146981768328,0.48283011937193615,65.08445451784243
301,0.3835234568002872,64.65539651598837,56.50944183022543,0.38716109126877835,65.18229650306237
302,0.3275385152715632,67.86845700594756,54.45441151664282,0.36246124867833673,65.5607217339351
303,0.2634278530142687,67.41842247941509,52.595298462818405,0.2936278849891765,68.80141534299364
304,0.227630689997326,59.56781993934319,50.95329779243071,0.24338977280165885,63.64397083748074
305,0.2013001004960295,54.37127404298196,49.575912111508515,0.21433640515484711,56.49578364684411
306,0.17583359481798533,51.5986912676075,48.64683132399235,0.1885294853361656,52.964533082492125
307,0.15438979075150475,47.66381782239871,48.189562715108536,0.16472040123396828,49.805082715666245
308,0.14440605401112583,41.829035899414336,48.08078386747469,0.14839313430972592,44.87911580657893
309,0.13281529194804786,36.093721084931396,48.19411142679609,0.13916056132553514,38.86710691742213
310,0.1273901079825013,31.908289858588017,48.40318260917793,0.12926863038460173,33.85325821447767
311,0.12072516185802219,29.35156066778128,48.57357566451711,0.12450459172764451,30.511647683202913
312,0.11490572277263543,28.038578086443607,48.5826845813632,0.11755765948243141,28.597479582829994
313,0.10779649686654048,27.77728048204622,48.41736928857285,0.11158068664082844,27.82139203115691
314,0.10048544062729266,27.67847422318318,48.09583418734237,0.10407271635234785,27.770263027411215
315,0.09418906868818402,26.529964694925937,47.55376748159496,0.09726126094177752,27.215918309968323
316,0.09354641479714766,25.76143966785575,46.826639503746605,0.09332686331928024,26.02520438575303
317,0.08915648270444311,24.761675822236434,45.97480337175081,0.09193814172987567,25.357221495105144
318,0.08676807799777507,23.215504997560608,44.955210300339665,0.08753397341735644,24.001792428077795
319,0.09225348257519515,22.13722225404026,43.760181572410126,0.08888197301180145,22.61124466961253
320,0.10025652134289596,21.660236165749424,42.42335048691926,0.09624378065592631,21.85132369635662
321,0.09956910754317343,22.142743756427294,40.96786346561354,0.10079362632701185,21.796555750366245
322,0.09726540985373745,23.964919646269955,39.403362488086536,0.09824030936120941,22.942323093465482
323,0.11706644163666331,25.62048714080938,37.783798105783404,0.10500483567641804,24.912335249796396
324,0.14482038643751358,28.499596399683206,36.21701109187337,0.1309754185590159,26.80656531446152
325,0.15069480841041605,31.963015383436847,34.77324870660154,0.149951917448218,30.300815248534704
326,0.1399376912778718,33.26691390155232,33.45268081095049,0.1461467079065988,32.9007654545632
327,0.12448847866855074,34.53813615264683,32.22843383826177,0.13236578318651154,33.67296466969499
328,0.11062015061299119,36.39227844457732,31.08182335415996,0.11733593773595198,35.562202955060044
329,0.0993024060805195,56.50716426301527,30.03987293372466,0.10478832305886004,43.593720721559876
